im_path,class,target
datasets/Alzheimer_dataset/train/NonDemented/nonDem1340.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1341.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1342.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1343.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1344.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1345.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1346.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1347.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1348.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1349.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem135.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1350.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1351.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1352.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1353.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1354.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1355.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1356.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1357.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1358.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1359.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem136.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1360.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1361.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1362.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1363.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1364.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1365.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1366.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1367.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1368.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1369.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem137.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1370.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1371.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1372.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1373.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1374.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1375.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1376.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1377.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1378.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1379.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem138.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1380.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1381.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1382.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1383.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1384.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1385.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1386.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1387.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1388.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1389.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem139.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1390.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1391.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1392.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1393.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1394.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1395.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1396.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1397.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1398.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1399.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem14.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem140.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1400.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1401.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1402.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1403.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1404.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1405.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1406.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1407.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1408.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1409.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem141.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1410.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1411.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1412.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1413.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1414.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1415.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1416.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1417.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1418.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1419.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem142.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1420.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1421.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1422.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1423.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1424.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1425.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1426.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1427.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1428.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1429.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem143.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1430.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1431.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1432.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1433.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1434.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1435.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1436.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1437.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1438.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1439.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem144.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1440.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1441.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1442.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1443.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1444.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1445.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1446.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1447.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1448.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1449.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem145.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1450.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1451.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1452.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1453.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1454.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1455.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1456.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1457.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1458.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1459.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem146.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1460.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1461.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1462.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1463.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1464.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1465.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1466.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1467.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1468.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1469.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem147.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1470.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1471.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1472.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1473.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1474.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1475.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1476.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1477.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1478.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1479.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem148.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1480.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1481.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1482.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1483.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1484.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1485.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1486.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1487.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1488.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1489.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem149.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1490.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1491.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1492.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1493.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1494.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1495.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1496.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1497.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1498.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1499.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem15.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem150.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1500.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1501.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1502.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1503.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1504.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1505.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1506.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1507.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1508.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1509.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem151.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1510.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1511.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1512.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1513.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1514.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1515.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1516.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1517.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1518.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1519.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem152.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1520.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1521.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1522.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1523.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1524.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1525.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1526.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1527.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1528.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1529.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem153.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1530.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1531.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1532.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1533.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1534.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1535.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1536.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1537.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1538.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1539.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem154.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1540.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1541.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1542.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1543.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1544.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1545.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1546.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1547.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1548.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1549.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem155.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1550.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1551.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1552.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1553.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1554.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1555.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1556.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1557.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1558.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1559.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem156.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1560.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1561.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1562.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1563.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1564.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1565.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1566.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1567.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1568.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1569.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem157.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1570.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1571.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1572.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1573.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1574.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1575.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1576.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1577.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1578.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1579.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem158.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1580.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1581.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1582.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1583.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1584.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1585.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1586.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1587.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1588.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1589.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem159.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1590.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1591.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1592.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1593.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1594.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1595.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1596.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1597.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1598.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1599.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem16.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem160.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1600.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1601.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1602.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1603.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1604.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1605.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1606.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1607.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1608.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1609.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem161.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1610.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1611.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1612.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1613.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1614.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1615.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1616.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1617.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1618.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1619.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem162.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1620.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1621.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1622.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1623.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1624.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1625.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1626.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1627.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1628.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1629.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem163.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1630.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1631.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1632.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1633.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1634.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1635.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1636.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1637.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1638.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem1639.jpg,NonDemented,0
datasets/Alzheimer_dataset/train/NonDemented/nonDem164.jpg,NonDemented,0
